OrderID,CustomerID,OrderDate,Amount,Status
O011698,C28910,2026-02-06,317.33,Completed
O011699,C42129,2026-02-06,276.1,Pending
O011700,C40478,2026-02-08,457.61,Pending
O011701,C39597,2026-02-08,483.66,Pending
O011702,C21481,2026-02-06,339.32,Completed
O011703,C14745,2026-02-07,125.29,Cancelled
O011704,C36899,2026-02-06,422.98,Pending
O011705,C13277,2026-02-12,136.79,Cancelled
O011706,C23787,2026-02-10,469.95,Completed
O011707,C43205,2026-02-08,258.36,Cancelled
O011708,C40713,2026-02-08,437.65,Completed
O011709,C00730,2026-02-12,169.93,Cancelled
O011710,C10248,2026-02-08,494.22,Cancelled
O011711,C01847,2026-02-06,325.92,Pending
O011712,C29597,2026-02-05,390.8,Pending
O011713,C04255,2026-02-12,170.2,Pending
O011714,C17747,2026-02-09,189.73,Completed
O011715,C15829,2026-02-11,337.26,Cancelled
O011716,C14849,2026-02-09,130.58,Completed
O011717,C19788,2026-02-06,86.78,Pending
O011718,C28923,2026-02-09,224.6,Pending
O011719,C33012,2026-02-10,441.03,Cancelled
O011720,C02526,2026-02-06,110.73,Cancelled
O011721,C31407,2026-02-09,143.28,Completed
O011722,C14924,2026-02-09,264.91,Completed
O011723,C47067,2026-02-09,320.61,Pending
O011724,C29232,2026-02-08,427.03,Cancelled
O011725,C25943,2026-02-12,146.62,Completed
O011726,C02471,2026-02-06,303.16,Completed
O011727,C37576,2026-02-07,458.11,Cancelled
O011728,C02619,2026-02-10,423.86,Completed
O011729,C25722,2026-02-10,265.28,Completed
O011730,C14699,2026-02-06,182.11,Cancelled
O011731,C22920,2026-02-11,191.07,Pending
O011732,C49854,2026-02-06,420.18,Pending
O011733,C06920,2026-02-06,442.35,Completed
O011734,C42071,2026-02-08,292.59,Pending
O011735,C04228,2026-02-08,147.14,Pending
O011736,C16814,2026-02-10,399.71,Completed
O011737,C22886,2026-02-12,56.7,Pending
O011738,C49909,2026-02-06,304.14,Cancelled
O011739,C39454,2026-02-11,356.99,Cancelled
O011740,C25417,2026-02-11,362.54,Completed
O011741,C47698,2026-02-11,238.75,Completed
O011742,C26763,2026-02-12,160.28,Pending
O011743,C24779,2026-02-08,274.85,Pending
O011744,C37389,2026-02-12,474.5,Completed
O011745,C15891,2026-02-07,275.27,Cancelled
O011746,C36327,2026-02-11,446.24,Completed
O011747,C38157,2026-02-10,152.07,Completed
O011748,C35863,2026-02-05,129.47,Completed
O011749,C36966,2026-02-05,191.92,Pending
O011750,C45648,2026-02-06,395.7,Cancelled
O011751,C02912,2026-02-06,155.16,Pending
O011752,C48753,2026-02-08,462.77,Completed
O011753,C34883,2026-02-08,376.24,Completed
O011754,C27108,2026-02-08,403.49,Completed
O011755,C20845,2026-02-07,243.01,Completed
O011756,C10356,2026-02-11,196.28,Pending
O011757,C49615,2026-02-10,415.68,Completed
O011758,C01870,2026-02-06,174.87,Completed
O011759,C30495,2026-02-06,465.58,Completed
O011760,C45829,2026-02-11,470.02,Pending
O011761,C22592,2026-02-05,352.68,Cancelled
O011762,C21561,2026-02-07,269.42,Pending
O011763,C08105,2026-02-11,187.44,Completed
O011764,C06501,2026-02-10,479.75,Completed
O011765,C43865,2026-02-10,153.87,Cancelled
O011766,C40001,2026-02-11,465.37,Pending
O011767,C35883,2026-02-09,183.46,Cancelled
O011768,C40185,2026-02-12,493.03,Completed
O011769,C43956,2026-02-10,229.03,Pending
O011770,C44922,2026-02-10,124.15,Pending
O011771,C01216,2026-02-05,56.51,Pending
O011772,C00977,2026-02-06,407.95,Pending
O011773,C22411,2026-02-06,144.58,Completed
O011774,C06582,2026-02-10,324.16,Completed
O011775,C27316,2026-02-06,148.19,Cancelled
O011776,C45133,2026-02-07,93.18,Completed
O011777,C08173,2026-02-07,417.7,Pending
O011778,C01097,2026-02-11,407.11,Cancelled
O011779,C46343,2026-02-12,478.84,Cancelled
O011780,C28735,2026-02-11,293.51,Cancelled
O011781,C40594,2026-02-10,326.96,Cancelled
O011782,C18893,2026-02-11,357.22,Pending
O011783,C15716,2026-02-07,296.56,Completed
O011784,C28621,2026-02-10,118.35,Cancelled
O011785,C26778,2026-02-09,166.7,Pending
O011786,C08026,2026-02-10,373.26,Completed
O011787,C08877,2026-02-07,375.98,Pending
O011788,C22040,2026-02-06,152.06,Completed
O011789,C45374,2026-02-09,452.71,Completed
O011790,C18185,2026-02-07,342.19,Pending
O011791,C35523,2026-02-06,67.69,Completed
O011792,C22740,2026-02-10,448.11,Cancelled
O011793,C19672,2026-02-07,153.13,Cancelled
O011794,C42243,2026-02-11,323.28,Completed
O011795,C44134,2026-02-08,73.89,Completed
O011796,C14207,2026-02-12,226.43,Cancelled
O011797,C24031,2026-02-10,341.54,Cancelled
O011798,C08657,2026-02-07,390.73,Pending
O011799,C02451,2026-02-07,350.31,Completed
O011800,C41074,2026-02-08,185.37,Cancelled
O011801,C28551,2026-02-06,159.43,Cancelled
O011802,C43654,2026-02-08,120.55,Pending
O011803,C18344,2026-02-08,452.43,Completed
O011804,C09816,2026-02-07,205.31,Completed
O011805,C15828,2026-02-06,476.62,Cancelled
O011806,C44402,2026-02-10,180.67,Cancelled
O011807,C30324,2026-02-07,344.39,Cancelled
O011808,C44263,2026-02-09,280.64,Pending
O011809,C48259,2026-02-06,196.18,Pending
O011810,C33180,2026-02-09,51.06,Pending
O011811,C04201,2026-02-07,372.77,Pending
O011812,C47184,2026-02-10,257.74,Cancelled
O011813,C35314,2026-02-08,170.32,Completed
O011814,C32793,2026-02-12,69.64,Pending
O011815,C06510,2026-02-12,76.6,Pending
O011816,C00368,2026-02-06,61.27,Pending
O011817,C02256,2026-02-08,169.33,Completed
O011818,C13971,2026-02-08,475.24,Cancelled
O011819,C17121,2026-02-10,314.81,Completed
O011820,C18715,2026-02-06,362.68,Pending
O011821,C35047,2026-02-10,321.7,Pending
O011822,C26302,2026-02-12,152.0,Cancelled
O011823,C24751,2026-02-08,86.37,Completed
O011824,C16435,2026-02-09,176.23,Pending
O011825,C22833,2026-02-09,404.31,Pending
O011826,C07870,2026-02-10,212.52,Completed
O011827,C27420,2026-02-06,444.0,Completed
O011828,C26377,2026-02-10,244.65,Cancelled
O011829,C06410,2026-02-07,357.03,Pending
O011830,C27196,2026-02-07,267.33,Cancelled
O011831,C27922,2026-02-11,171.7,Pending
O011832,C46761,2026-02-08,245.0,Pending
O011833,C05952,2026-02-10,104.05,Pending
O011834,C03858,2026-02-09,90.56,Pending
O011835,C30463,2026-02-09,296.22,Pending
O011836,C12153,2026-02-09,91.44,Pending
O011837,C09127,2026-02-06,421.95,Completed
O011838,C32194,2026-02-10,233.33,Pending
O011839,C28206,2026-02-12,167.29,Pending
O011840,C15260,2026-02-05,329.91,Completed
O011841,C49962,2026-02-09,383.36,Completed
O011842,C43805,2026-02-10,300.94,Pending
O011843,C45914,2026-02-06,284.85,Pending
O011844,C12957,2026-02-08,194.6,Cancelled
O011845,C11787,2026-02-07,246.62,Completed
O011846,C39987,2026-02-08,416.9,Cancelled
O011847,C25333,2026-02-11,399.73,Cancelled
O011848,C00061,2026-02-10,157.0,Cancelled
O011849,C24975,2026-02-08,392.34,Cancelled
O011850,C14831,2026-02-06,467.0,Pending
O011851,C03557,2026-02-06,477.87,Completed
O011852,C49260,2026-02-11,106.9,Completed
O011853,C44277,2026-02-11,282.14,Cancelled
O011854,C12450,2026-02-12,435.96,Completed
O011855,C05969,2026-02-09,261.45,Cancelled
O011856,C22034,2026-02-06,63.06,Pending
O011857,C08293,2026-02-07,201.06,Completed
O011858,C21283,2026-02-06,323.88,Completed
O011859,C08730,2026-02-10,414.95,Completed
O011860,C29293,2026-02-07,433.02,Completed
O011861,C01539,2026-02-08,350.8,Completed
O011862,C41026,2026-02-09,296.53,Pending
O011863,C07192,2026-02-09,305.73,Completed
O011864,C35120,2026-02-05,313.76,Pending
O011865,C35116,2026-02-09,407.62,Completed
O011866,C42311,2026-02-07,292.33,Cancelled
O011867,C42380,2026-02-11,144.84,Pending
O011868,C09127,2026-02-09,83.93,Completed
O011869,C39663,2026-02-05,130.3,Completed
O011870,C12474,2026-02-08,290.91,Pending
O011871,C35680,2026-02-07,308.68,Completed
O011872,C33210,2026-02-06,368.48,Cancelled
O011873,C01705,2026-02-07,373.61,Cancelled
O011874,C12287,2026-02-06,423.04,Pending
O011875,C48451,2026-02-09,361.46,Pending
O011876,C28108,2026-02-06,310.49,Cancelled
O011877,C37174,2026-02-09,129.39,Cancelled
O011878,C28473,2026-02-08,55.52,Completed
O011879,C45895,2026-02-10,439.95,Completed
O011880,C31438,2026-02-11,369.62,Cancelled
O011881,C04664,2026-02-10,123.18,Completed
O011882,C45098,2026-02-05,381.9,Pending
O011883,C33303,2026-02-10,131.98,Cancelled
O011884,C02115,2026-02-11,224.67,Pending
O011885,C16834,2026-02-06,493.24,Completed
O011886,C24167,2026-02-12,318.85,Completed
O011887,C12164,2026-02-06,235.98,Pending
O011888,C12870,2026-02-07,362.01,Cancelled
O011889,C08165,2026-02-06,148.84,Cancelled
O011890,C16279,2026-02-10,190.98,Cancelled
O011891,C04066,2026-02-06,319.32,Pending
O011892,C23965,2026-02-07,167.43,Completed
O011893,C24498,2026-02-05,456.58,Completed
O011894,C24874,2026-02-11,346.13,Cancelled
O011895,C33374,2026-02-10,206.04,Pending
O011896,C49480,2026-02-09,133.8,Pending
O011897,C24369,2026-02-12,206.86,Cancelled
O011898,C47109,2026-02-11,455.02,Cancelled
O011899,C18044,2026-02-12,76.51,Pending
O011900,C07690,2026-02-10,301.17,Completed
O011901,C21076,2026-02-08,245.41,Cancelled
O011902,C48622,2026-02-07,352.61,Pending
O011903,C33454,2026-02-12,387.79,Completed
O011904,C04916,2026-02-11,453.66,Completed
O011905,C20936,2026-02-08,484.53,Pending
O011906,C01291,2026-02-09,62.83,Cancelled
O011907,C00557,2026-02-07,176.24,Completed
O011908,C07619,2026-02-06,124.58,Pending
O011909,C41105,2026-02-09,200.67,Pending
O011910,C12948,2026-02-09,246.9,Cancelled
O011911,C21434,2026-02-07,332.05,Completed
O011912,C27116,2026-02-06,474.91,Cancelled
O011913,C17208,2026-02-08,113.69,Pending
O011914,C08043,2026-02-07,445.05,Cancelled
O011915,C23747,2026-02-08,104.19,Completed
O011916,C25808,2026-02-10,199.9,Completed
O011917,C46220,2026-02-09,404.59,Cancelled
O011918,C35215,2026-02-08,309.32,Completed
O011919,C33407,2026-02-07,228.81,Cancelled
O011920,C16287,2026-02-07,210.4,Completed
O011921,C21285,2026-02-07,56.3,Pending
O011922,C08390,2026-02-06,266.37,Pending
O011923,C34422,2026-02-07,181.15,Completed
O011924,C36856,2026-02-07,196.59,Pending
O011925,C01821,2026-02-06,77.26,Completed
O011926,C31250,2026-02-11,306.5,Completed
O011927,C18360,2026-02-05,76.3,Pending
O011928,C24697,2026-02-11,329.31,Pending
O011929,C07572,2026-02-06,240.21,Cancelled
O011930,C08645,2026-02-12,376.74,Pending
O011931,C14556,2026-02-07,50.69,Cancelled
O011932,C12606,2026-02-05,370.78,Cancelled
O011933,C01308,2026-02-08,54.26,Cancelled
O011934,C37262,2026-02-07,68.4,Cancelled
O011935,C15827,2026-02-09,176.48,Cancelled
O011936,C15558,2026-02-12,100.49,Completed
O011937,C27627,2026-02-09,138.64,Cancelled
O011938,C24104,2026-02-09,209.76,Cancelled
O011939,C09079,2026-02-08,283.58,Cancelled
O011940,C26395,2026-02-07,294.09,Completed
O011941,C08841,2026-02-10,404.46,Completed
O011942,C30416,2026-02-09,183.84,Cancelled
O011943,C13655,2026-02-10,237.28,Completed
O011944,C16381,2026-02-06,362.88,Cancelled
O011945,C32865,2026-02-10,489.15,Pending
O011946,C20709,2026-02-07,290.39,Cancelled
O011947,C29816,2026-02-10,375.08,Cancelled
O011948,C07013,2026-02-06,185.14,Completed
O011949,C08134,2026-02-08,332.42,Completed
O011950,C49317,2026-02-10,183.45,Completed
O011951,C45805,2026-02-11,223.08,Pending
O011952,C39157,2026-02-06,198.85,Cancelled
O011953,C48656,2026-02-10,292.91,Completed
O011954,C13179,2026-02-09,156.51,Completed
O011955,C43908,2026-02-12,409.96,Completed
O011956,C35850,2026-02-10,81.0,Cancelled
O011957,C42556,2026-02-09,246.01,Pending
O011958,C27982,2026-02-12,296.79,Cancelled
O011959,C16670,2026-02-09,362.23,Pending
O011960,C40205,2026-02-10,155.68,Completed
O011961,C48937,2026-02-06,466.89,Completed
O011962,C46136,2026-02-07,416.77,Pending
O011963,C29229,2026-02-06,98.33,Pending
O011964,C20420,2026-02-06,161.02,Cancelled
O011965,C33766,2026-02-11,436.3,Pending
O011966,C47281,2026-02-11,442.42,Completed
O011967,C39560,2026-02-07,475.43,Cancelled
O011968,C42966,2026-02-08,366.8,Pending
O011969,C21475,2026-02-11,421.07,Cancelled
O011970,C21848,2026-02-12,263.94,Pending
O011971,C44772,2026-02-08,319.61,Completed
O011972,C22954,2026-02-07,450.23,Cancelled
O011973,C27927,2026-02-09,159.41,Pending
O011974,C03002,2026-02-05,273.82,Completed
O011975,C47799,2026-02-09,210.56,Pending
O011976,C38333,2026-02-07,415.99,Pending
O011977,C28598,2026-02-10,244.33,Pending
O011978,C42557,2026-02-08,430.7,Cancelled
O011979,C24835,2026-02-08,288.42,Completed
O011980,C34184,2026-02-12,152.81,Pending
O011981,C39548,2026-02-11,165.5,Pending
O011982,C10091,2026-02-08,77.2,Pending
O011983,C17184,2026-02-10,214.5,Cancelled
O011984,C17139,2026-02-11,354.52,Pending
O011985,C41065,2026-02-06,218.9,Pending
O011986,C33026,2026-02-09,415.85,Pending
O011987,C43771,2026-02-08,286.17,Completed
O011988,C23474,2026-02-11,66.89,Cancelled
O011989,C37865,2026-02-09,130.85,Cancelled
O011990,C05911,2026-02-09,103.7,Pending
O011991,C33333,2026-02-09,480.29,Cancelled
O011992,C35850,2026-02-08,394.49,Cancelled
O011993,C19014,2026-02-10,67.82,Pending
O011994,C12234,2026-02-05,80.41,Cancelled
O011995,C22735,2026-02-07,353.86,Cancelled
O011996,C11622,2026-02-06,263.67,Pending
O011997,C38409,2026-02-10,456.09,Completed
O011998,C13347,2026-02-12,386.55,Pending
O011999,C22777,2026-02-12,141.08,Cancelled
O012000,C28525,2026-02-11,171.33,Cancelled
O012001,C21590,2026-02-05,459.88,Cancelled
O012002,C02908,2026-02-11,258.9,Completed
O012003,C01116,2026-02-08,244.27,Cancelled
O012004,C24194,2026-02-11,314.85,Cancelled
O012005,C20140,2026-02-09,459.04,Completed
O012006,C16394,2026-02-08,260.14,Cancelled
O012007,C37115,2026-02-06,238.43,Pending
O012008,C29965,2026-02-08,387.17,Completed
O012009,C03833,2026-02-05,486.24,Completed
O012010,C38499,2026-02-06,297.66,Cancelled
O012011,C35053,2026-02-09,205.44,Completed
O012012,C11113,2026-02-05,376.98,Completed
O012013,C10273,2026-02-09,282.09,Pending
O012014,C08285,2026-02-11,104.07,Completed
O012015,C49251,2026-02-07,404.26,Pending
O012016,C48279,2026-02-07,479.48,Completed
O012017,C32142,2026-02-12,149.07,Pending
O012018,C20950,2026-02-11,226.22,Cancelled
O012019,C15777,2026-02-12,389.63,Cancelled
O012020,C01693,2026-02-11,85.9,Pending
O012021,C48088,2026-02-08,173.84,Pending
O012022,C34505,2026-02-12,216.91,Cancelled
O012023,C10954,2026-02-10,54.54,Pending
O012024,C38870,2026-02-11,259.74,Completed
O012025,C24341,2026-02-09,292.63,Completed
O012026,C46451,2026-02-09,90.72,Pending
O012027,C43706,2026-02-09,355.17,Cancelled
O012028,C06063,2026-02-07,408.3,Cancelled
O012029,C05799,2026-02-09,495.31,Completed
O012030,C45073,2026-02-10,192.19,Completed
O012031,C38743,2026-02-10,145.03,Completed
O012032,C44667,2026-02-06,167.14,Pending
O012033,C00569,2026-02-10,366.92,Cancelled
O012034,C17053,2026-02-12,439.6,Pending
O012035,C22417,2026-02-08,120.31,Pending
O012036,C02800,2026-02-11,216.85,Pending
O012037,C36167,2026-02-05,254.07,Completed
O012038,C13342,2026-02-11,368.38,Pending
O012039,C39390,2026-02-12,460.4,Completed
O012040,C11831,2026-02-11,230.4,Cancelled
O012041,C37806,2026-02-06,91.98,Cancelled
O012042,C22160,2026-02-09,304.66,Completed
O012043,C34808,2026-02-12,497.45,Cancelled
O012044,C41431,2026-02-09,496.65,Pending
O012045,C43742,2026-02-11,251.32,Pending
O012046,C21114,2026-02-07,56.08,Pending
O012047,C22875,2026-02-09,388.62,Pending
O012048,C43591,2026-02-06,326.62,Cancelled
O012049,C36499,2026-02-07,230.86,Completed
O012050,C11463,2026-02-10,147.81,Completed
O012051,C29800,2026-02-12,198.87,Completed
O012052,C20485,2026-02-06,273.19,Cancelled
O012053,C14129,2026-02-09,71.05,Cancelled
O012054,C36808,2026-02-06,188.37,Cancelled
O012055,C08669,2026-02-08,457.16,Cancelled
O012056,C33795,2026-02-06,345.95,Pending
O012057,C05055,2026-02-08,166.18,Cancelled
O012058,C25804,2026-02-11,146.57,Pending
O012059,C41312,2026-02-08,211.19,Completed
O012060,C20216,2026-02-08,115.26,Cancelled
O012061,C34766,2026-02-11,346.82,Completed
O012062,C04063,2026-02-09,363.71,Pending
O012063,C46345,2026-02-11,178.57,Cancelled
O012064,C32537,2026-02-10,327.01,Cancelled
O012065,C34627,2026-02-05,315.4,Completed
O012066,C38402,2026-02-12,230.43,Completed
O012067,C03380,2026-02-08,359.59,Pending
O012068,C47898,2026-02-08,274.96,Completed
O012069,C49909,2026-02-06,172.77,Cancelled
O012070,C21930,2026-02-10,277.54,Pending
O012071,C43601,2026-02-09,261.69,Completed
O012072,C03102,2026-02-08,472.73,Pending
O012073,C10367,2026-02-08,231.95,Pending
O012074,C02379,2026-02-07,386.08,Pending
O012075,C09228,2026-02-06,139.97,Cancelled
O012076,C10316,2026-02-06,481.5,Pending
O012077,C39510,2026-02-11,165.62,Completed
O012078,C32936,2026-02-10,388.22,Pending
O012079,C34728,2026-02-11,90.49,Cancelled
O012080,C10181,2026-02-12,283.91,Pending
O012081,C42467,2026-02-09,314.37,Pending
O012082,C32644,2026-02-11,121.94,Cancelled
O012083,C41602,2026-02-08,126.77,Pending
O012084,C46835,2026-02-11,470.87,Completed
O012085,C04788,2026-02-12,393.42,Pending
O012086,C18235,2026-02-11,121.71,Pending
O012087,C21900,2026-02-08,212.06,Cancelled
O012088,C04175,2026-02-08,51.47,Pending
O012089,C19443,2026-02-11,233.66,Pending
O012090,C18535,2026-02-08,449.18,Completed
O012091,C18656,2026-02-10,168.65,Pending
O012092,C47192,2026-02-06,271.38,Completed
O012093,C43425,2026-02-06,234.2,Completed
O012094,C19969,2026-02-06,380.75,Pending
O012095,C30181,2026-02-12,321.95,Completed
O012096,C17114,2026-02-05,445.48,Cancelled
O012097,C34438,2026-02-10,88.91,Cancelled
O012098,C34301,2026-02-05,370.36,Cancelled
O012099,C36077,2026-02-08,377.48,Pending
O012100,C23447,2026-02-11,119.28,Completed
O012101,C08822,2026-02-08,380.4,Completed
O012102,C42562,2026-02-10,328.93,Completed
O012103,C45906,2026-02-08,413.38,Cancelled
O012104,C36686,2026-02-09,76.5,Pending
O012105,C01766,2026-02-06,140.77,Pending
O012106,C07925,2026-02-06,128.72,Pending
O012107,C24456,2026-02-10,64.11,Completed
O012108,C12226,2026-02-06,307.19,Pending
O012109,C32833,2026-02-11,271.23,Completed
O012110,C23990,2026-02-08,211.6,Cancelled
O012111,C42799,2026-02-06,67.21,Pending
O012112,C39871,2026-02-10,271.77,Pending
O012113,C49381,2026-02-07,266.44,Cancelled
O012114,C47140,2026-02-08,266.25,Cancelled
O012115,C20702,2026-02-11,205.56,Pending
O012116,C24027,2026-02-09,125.24,Pending
O012117,C15526,2026-02-09,232.26,Completed
O012118,C34705,2026-02-10,310.87,Pending
O012119,C01302,2026-02-12,351.74,Completed
O012120,C23530,2026-02-11,194.97,Cancelled
O012121,C20619,2026-02-10,495.34,Pending
O012122,C08667,2026-02-12,273.97,Cancelled
O012123,C22624,2026-02-07,142.54,Cancelled
O012124,C04972,2026-02-06,348.85,Cancelled
O012125,C17277,2026-02-11,408.12,Pending
O012126,C43399,2026-02-10,387.61,Pending
O012127,C03193,2026-02-09,296.03,Cancelled
O012128,C26426,2026-02-11,416.94,Pending
O012129,C27617,2026-02-07,307.93,Pending
O012130,C24079,2026-02-06,400.26,Pending
O012131,C12555,2026-02-09,309.29,Pending
O012132,C03996,2026-02-06,458.76,Cancelled
O012133,C21391,2026-02-09,285.44,Pending
O012134,C40129,2026-02-09,380.94,Pending
O012135,C14238,2026-02-09,165.99,Pending
O012136,C27012,2026-02-12,395.42,Pending
O012137,C31499,2026-02-07,386.97,Cancelled
O012138,C13474,2026-02-10,440.81,Cancelled
O012139,C27880,2026-02-09,440.82,Cancelled
O012140,C33009,2026-02-12,362.79,Pending
O012141,C42651,2026-02-09,116.73,Cancelled
O012142,C24831,2026-02-05,106.67,Pending
O012143,C01402,2026-02-09,194.15,Cancelled
O012144,C25214,2026-02-08,53.66,Cancelled
O012145,C09788,2026-02-10,426.32,Pending
O012146,C26412,2026-02-12,110.57,Pending
O012147,C17612,2026-02-07,56.41,Pending
O012148,C49112,2026-02-06,288.78,Cancelled
O012149,C18559,2026-02-09,408.43,Pending
O012150,C09678,2026-02-09,239.74,Pending
O012151,C44530,2026-02-11,279.73,Pending
O012152,C16106,2026-02-10,488.38,Completed
O012153,C44840,2026-02-07,302.4,Pending
O012154,C48230,2026-02-11,444.26,Cancelled
O012155,C26227,2026-02-05,464.66,Completed
O012156,C29963,2026-02-11,211.37,Cancelled
O012157,C28345,2026-02-11,332.4,Cancelled
O012158,C39077,2026-02-11,395.81,Cancelled
O012159,C41147,2026-02-05,326.89,Completed
O012160,C06360,2026-02-06,370.38,Completed
O012161,C27405,2026-02-11,453.59,Pending
O012162,C04544,2026-02-11,489.82,Pending
O012163,C38432,2026-02-09,393.13,Completed
O012164,C27423,2026-02-05,301.96,Cancelled
O012165,C05147,2026-02-08,347.28,Pending
O012166,C34250,2026-02-05,282.81,Cancelled
O012167,C06683,2026-02-09,180.53,Completed
O012168,C13190,2026-02-10,194.67,Completed
O012169,C03404,2026-02-12,130.58,Cancelled
O012170,C16570,2026-02-07,223.0,Completed
O012171,C08443,2026-02-12,440.65,Pending
O012172,C47176,2026-02-06,392.68,Pending
O012173,C30858,2026-02-06,248.19,Completed
O012174,C47723,2026-02-11,379.52,Completed
O012175,C37909,2026-02-10,121.59,Completed
