CustomerID,Name,Segment,Region,Value
C06669,Customer 6669,Standard,Northeast,8518
C06670,Customer 6670,Basic,Northeast,3939
C06671,Customer 6671,Standard,Northeast,9186
C06672,Customer 6672,Basic,Southeast,9241
C06673,Customer 6673,Standard,West,8969
C06674,Customer 6674,Standard,West,4960
C06675,Customer 6675,Basic,West,765
C06676,Customer 6676,Premium,Southeast,6379
C06677,Customer 6677,Standard,Northeast,3174
C06678,Customer 6678,Premium,Northeast,2711
C06679,Customer 6679,Premium,Northeast,7866
C06680,Customer 6680,Basic,Midwest,9256
C06681,Customer 6681,Basic,Southeast,5599
C06682,Customer 6682,Premium,Midwest,2264
C06683,Customer 6683,Standard,West,2974
C06684,Customer 6684,Basic,Southeast,4319
C06685,Customer 6685,Premium,Southwest,3749
C06686,Customer 6686,Basic,Northeast,4423
C06687,Customer 6687,Premium,West,7824
C06688,Customer 6688,Premium,Midwest,7487
C06689,Customer 6689,Basic,Southeast,6807
C06690,Customer 6690,Standard,Southeast,2329
C06691,Customer 6691,Premium,Midwest,4701
C06692,Customer 6692,Standard,Northeast,4471
C06693,Customer 6693,Premium,Northeast,8075
C06694,Customer 6694,Premium,Southwest,9971
C06695,Customer 6695,Basic,Northeast,9455
C06696,Customer 6696,Standard,West,4892
C06697,Customer 6697,Basic,Midwest,2408
C06698,Customer 6698,Basic,Southwest,3085
C06699,Customer 6699,Basic,Southwest,726
C06700,Customer 6700,Premium,Southeast,2520
C06701,Customer 6701,Basic,Southwest,8829
C06702,Customer 6702,Basic,Southwest,3658
C06703,Customer 6703,Basic,Southwest,3113
C06704,Customer 6704,Premium,Northeast,3383
C06705,Customer 6705,Premium,Midwest,1927
C06706,Customer 6706,Standard,West,7802
C06707,Customer 6707,Basic,Southeast,8053
C06708,Customer 6708,Basic,Northeast,8657
C06709,Customer 6709,Basic,Southeast,2316
C06710,Customer 6710,Basic,Southeast,7320
C06711,Customer 6711,Standard,West,3157
C06712,Customer 6712,Standard,Midwest,7743
C06713,Customer 6713,Basic,Southwest,4766
C06714,Customer 6714,Basic,Northeast,2060
C06715,Customer 6715,Premium,Northeast,9649
C06716,Customer 6716,Basic,Northeast,8240
C06717,Customer 6717,Standard,West,2162
C06718,Customer 6718,Basic,Midwest,817
C06719,Customer 6719,Basic,Southeast,939
C06720,Customer 6720,Standard,Southeast,2902
C06721,Customer 6721,Basic,Northeast,7364
C06722,Customer 6722,Standard,Northeast,3559
C06723,Customer 6723,Basic,Southwest,3958
C06724,Customer 6724,Standard,Northeast,4032
C06725,Customer 6725,Premium,Northeast,4136
C06726,Customer 6726,Standard,Southeast,4516
C06727,Customer 6727,Basic,West,3113
C06728,Customer 6728,Premium,Midwest,9215
C06729,Customer 6729,Standard,West,2289
C06730,Customer 6730,Premium,Northeast,1400
C06731,Customer 6731,Standard,Southwest,2854
C06732,Customer 6732,Standard,Northeast,4648
C06733,Customer 6733,Standard,Northeast,6437
C06734,Customer 6734,Premium,Southwest,2669
C06735,Customer 6735,Basic,Southeast,9918
C06736,Customer 6736,Standard,Midwest,7750
C06737,Customer 6737,Basic,Midwest,9081
C06738,Customer 6738,Basic,Southwest,3256
C06739,Customer 6739,Premium,Southwest,9128
C06740,Customer 6740,Basic,West,3263
C06741,Customer 6741,Premium,Midwest,6756
C06742,Customer 6742,Basic,Southeast,2485
C06743,Customer 6743,Standard,Northeast,1998
C06744,Customer 6744,Premium,Southeast,2811
C06745,Customer 6745,Basic,West,8028
C06746,Customer 6746,Standard,Southwest,5646
C06747,Customer 6747,Standard,Midwest,8811
C06748,Customer 6748,Basic,West,3574
C06749,Customer 6749,Standard,West,6477
C06750,Customer 6750,Standard,West,7895
C06751,Customer 6751,Basic,Northeast,9422
C06752,Customer 6752,Standard,Southwest,2198
C06753,Customer 6753,Premium,Southwest,6506
C06754,Customer 6754,Standard,Southeast,4048
C06755,Customer 6755,Basic,Northeast,1572
C06756,Customer 6756,Standard,West,5171
C06757,Customer 6757,Basic,Northeast,5268
C06758,Customer 6758,Standard,Southwest,4453
C06759,Customer 6759,Premium,Southwest,5012
C06760,Customer 6760,Standard,Northeast,8445
C06761,Customer 6761,Premium,Southwest,4599
C06762,Customer 6762,Basic,Northeast,6349
C06763,Customer 6763,Premium,Southwest,1260
C06764,Customer 6764,Basic,Southeast,7520
C06765,Customer 6765,Basic,Northeast,8608
C06766,Customer 6766,Premium,West,3707
C06767,Customer 6767,Premium,West,6247
C06768,Customer 6768,Basic,West,9529
C06769,Customer 6769,Standard,Southeast,8410
C06770,Customer 6770,Premium,Northeast,8033
C06771,Customer 6771,Premium,West,662
C06772,Customer 6772,Standard,Southeast,858
C06773,Customer 6773,Standard,West,6936
C06774,Customer 6774,Basic,Midwest,1144
C06775,Customer 6775,Premium,West,9587
C06776,Customer 6776,Standard,Midwest,2981
C06777,Customer 6777,Basic,West,7322
C06778,Customer 6778,Basic,Northeast,6056
C06779,Customer 6779,Premium,West,4068
C06780,Customer 6780,Basic,Southeast,540
C06781,Customer 6781,Basic,Southwest,7382
C06782,Customer 6782,Premium,Southwest,5507
C06783,Customer 6783,Standard,Midwest,5294
C06784,Customer 6784,Standard,Southwest,3878
C06785,Customer 6785,Basic,Midwest,7945
C06786,Customer 6786,Standard,Southeast,931
C06787,Customer 6787,Premium,West,9562
C06788,Customer 6788,Premium,Northeast,3874
C06789,Customer 6789,Premium,Southwest,7230
C06790,Customer 6790,Basic,Southeast,789
C06791,Customer 6791,Standard,West,2600
C06792,Customer 6792,Basic,Southeast,4800
C06793,Customer 6793,Basic,Midwest,6756
C06794,Customer 6794,Premium,Southwest,9596
C06795,Customer 6795,Standard,Northeast,3659
C06796,Customer 6796,Standard,West,5353
C06797,Customer 6797,Standard,West,2418
C06798,Customer 6798,Premium,Northeast,9565
C06799,Customer 6799,Premium,Midwest,9842
C06800,Customer 6800,Basic,Midwest,5689
C06801,Customer 6801,Standard,Northeast,3009
C06802,Customer 6802,Standard,Southwest,3358
C06803,Customer 6803,Basic,West,8392
C06804,Customer 6804,Premium,Southeast,6009
C06805,Customer 6805,Standard,West,7533
C06806,Customer 6806,Basic,Midwest,1427
C06807,Customer 6807,Standard,Southeast,1866
C06808,Customer 6808,Basic,Southwest,5591
C06809,Customer 6809,Basic,Northeast,687
C06810,Customer 6810,Standard,Northeast,3501
C06811,Customer 6811,Premium,Northeast,2271
C06812,Customer 6812,Standard,Southeast,9264
C06813,Customer 6813,Standard,Northeast,7221
C06814,Customer 6814,Basic,Midwest,5928
C06815,Customer 6815,Standard,West,5162
C06816,Customer 6816,Premium,Northeast,3156
C06817,Customer 6817,Basic,Southwest,6732
C06818,Customer 6818,Standard,Southwest,8396
C06819,Customer 6819,Standard,West,532
C06820,Customer 6820,Standard,Southeast,6668
C06821,Customer 6821,Premium,Northeast,698
C06822,Customer 6822,Standard,Southeast,9384
C06823,Customer 6823,Standard,Southwest,1781
C06824,Customer 6824,Standard,Midwest,7343
C06825,Customer 6825,Basic,Southwest,7420
C06826,Customer 6826,Standard,Northeast,8511
C06827,Customer 6827,Standard,Southeast,1376
C06828,Customer 6828,Premium,Southeast,6969
C06829,Customer 6829,Premium,Southeast,2377
C06830,Customer 6830,Premium,Southeast,4452
C06831,Customer 6831,Premium,Midwest,4229
C06832,Customer 6832,Premium,Midwest,6160
C06833,Customer 6833,Premium,Southwest,4943
C06834,Customer 6834,Basic,Southeast,3949
C06835,Customer 6835,Premium,Midwest,6090
C06836,Customer 6836,Standard,Midwest,6111
C06837,Customer 6837,Basic,Southwest,5786
C06838,Customer 6838,Basic,Southeast,7887
C06839,Customer 6839,Premium,Southwest,5746
C06840,Customer 6840,Basic,West,1226
C06841,Customer 6841,Premium,Midwest,3397
C06842,Customer 6842,Standard,Midwest,3480
C06843,Customer 6843,Premium,Southeast,1636
C06844,Customer 6844,Premium,Southeast,5979
C06845,Customer 6845,Basic,West,3013
C06846,Customer 6846,Premium,Midwest,1342
C06847,Customer 6847,Standard,West,9844
C06848,Customer 6848,Standard,Southeast,3747
C06849,Customer 6849,Basic,Midwest,8408
C06850,Customer 6850,Premium,West,3587
C06851,Customer 6851,Standard,West,4520
C06852,Customer 6852,Standard,Southeast,5941
C06853,Customer 6853,Standard,Southwest,2277
C06854,Customer 6854,Basic,Northeast,6207
C06855,Customer 6855,Premium,West,5608
C06856,Customer 6856,Premium,Southeast,2798
C06857,Customer 6857,Premium,Northeast,3037
C06858,Customer 6858,Standard,Southeast,2267
C06859,Customer 6859,Standard,West,3651
C06860,Customer 6860,Premium,Southwest,7050
C06861,Customer 6861,Basic,Northeast,7703
C06862,Customer 6862,Standard,Northeast,2507
C06863,Customer 6863,Basic,Northeast,8232
C06864,Customer 6864,Standard,Southwest,3768
C06865,Customer 6865,Standard,Midwest,6831
C06866,Customer 6866,Premium,Midwest,5570
C06867,Customer 6867,Basic,West,867
C06868,Customer 6868,Standard,West,8136
C06869,Customer 6869,Basic,Northeast,8755
C06870,Customer 6870,Standard,West,6012
C06871,Customer 6871,Standard,Midwest,4081
C06872,Customer 6872,Premium,West,5618
C06873,Customer 6873,Premium,Northeast,6282
C06874,Customer 6874,Basic,West,791
C06875,Customer 6875,Standard,Midwest,6446
C06876,Customer 6876,Standard,Northeast,8913
C06877,Customer 6877,Standard,Southwest,6104
C06878,Customer 6878,Basic,Southeast,7365
C06879,Customer 6879,Basic,Southwest,1317
C06880,Customer 6880,Basic,Southwest,8700
C06881,Customer 6881,Basic,Southwest,9694
C06882,Customer 6882,Standard,Midwest,3424
C06883,Customer 6883,Premium,Southwest,4031
C06884,Customer 6884,Premium,West,1733
C06885,Customer 6885,Premium,Southeast,1314
C06886,Customer 6886,Basic,Southwest,3241
C06887,Customer 6887,Basic,Midwest,1582
C06888,Customer 6888,Basic,Midwest,7404
C06889,Customer 6889,Basic,Southeast,5249
C06890,Customer 6890,Premium,West,7817
C06891,Customer 6891,Standard,Northeast,6154
C06892,Customer 6892,Premium,West,7489
C06893,Customer 6893,Standard,Southeast,4948
C06894,Customer 6894,Standard,West,3411
C06895,Customer 6895,Premium,Southwest,7943
C06896,Customer 6896,Basic,Northeast,1445
C06897,Customer 6897,Premium,Southeast,4270
C06898,Customer 6898,Premium,West,6467
C06899,Customer 6899,Premium,Northeast,7866
C06900,Customer 6900,Basic,Midwest,1011
C06901,Customer 6901,Standard,Northeast,2239
C06902,Customer 6902,Basic,Northeast,9343
C06903,Customer 6903,Premium,Midwest,7800
C06904,Customer 6904,Standard,Midwest,5788
C06905,Customer 6905,Basic,Southwest,5168
C06906,Customer 6906,Premium,Midwest,3714
C06907,Customer 6907,Basic,West,6413
C06908,Customer 6908,Premium,Northeast,9533
C06909,Customer 6909,Basic,Midwest,6238
C06910,Customer 6910,Premium,Northeast,1003
C06911,Customer 6911,Basic,Southeast,725
C06912,Customer 6912,Standard,Southeast,4905
C06913,Customer 6913,Premium,West,8264
C06914,Customer 6914,Premium,Southwest,4344
C06915,Customer 6915,Premium,Northeast,6688
C06916,Customer 6916,Basic,Midwest,7054
C06917,Customer 6917,Basic,Midwest,2770
C06918,Customer 6918,Premium,Northeast,5715
C06919,Customer 6919,Standard,Southwest,1034
C06920,Customer 6920,Standard,Midwest,2950
C06921,Customer 6921,Premium,Midwest,6061
C06922,Customer 6922,Standard,Southwest,8065
C06923,Customer 6923,Basic,West,9012
C06924,Customer 6924,Basic,Midwest,6533
C06925,Customer 6925,Basic,Southwest,7543
C06926,Customer 6926,Standard,Southeast,4898
C06927,Customer 6927,Standard,Southwest,8511
C06928,Customer 6928,Premium,West,1116
C06929,Customer 6929,Premium,Northeast,3854
C06930,Customer 6930,Basic,Northeast,8210
C06931,Customer 6931,Standard,Southwest,747
C06932,Customer 6932,Premium,Northeast,4460
C06933,Customer 6933,Basic,Southwest,7959
C06934,Customer 6934,Premium,Southwest,4486
C06935,Customer 6935,Basic,Southwest,1756
C06936,Customer 6936,Premium,Southeast,5266
C06937,Customer 6937,Premium,Northeast,1595
C06938,Customer 6938,Standard,West,1098
C06939,Customer 6939,Premium,Southwest,1813
C06940,Customer 6940,Standard,Northeast,5907
C06941,Customer 6941,Standard,Northeast,2624
C06942,Customer 6942,Basic,Northeast,5605
C06943,Customer 6943,Standard,Northeast,7698
C06944,Customer 6944,Basic,West,4585
C06945,Customer 6945,Basic,Midwest,3432
C06946,Customer 6946,Basic,West,7486
C06947,Customer 6947,Basic,West,760
C06948,Customer 6948,Standard,Southeast,9872
C06949,Customer 6949,Basic,Southwest,903
C06950,Customer 6950,Premium,Southeast,986
C06951,Customer 6951,Standard,Northeast,5938
C06952,Customer 6952,Premium,Southwest,6982
C06953,Customer 6953,Standard,Northeast,4034
C06954,Customer 6954,Premium,Northeast,9801
C06955,Customer 6955,Basic,West,1500
C06956,Customer 6956,Premium,Northeast,4181
C06957,Customer 6957,Premium,Southeast,2704
C06958,Customer 6958,Basic,West,6634
C06959,Customer 6959,Premium,Southeast,7557
C06960,Customer 6960,Basic,West,9408
C06961,Customer 6961,Basic,Southeast,576
C06962,Customer 6962,Premium,Southwest,7790
C06963,Customer 6963,Standard,Southeast,6210
C06964,Customer 6964,Standard,Southwest,768
C06965,Customer 6965,Premium,Southeast,6521
C06966,Customer 6966,Premium,Southwest,8260
C06967,Customer 6967,Basic,West,3620
C06968,Customer 6968,Standard,Southeast,9938
C06969,Customer 6969,Standard,Southeast,8438
C06970,Customer 6970,Basic,Midwest,4316
C06971,Customer 6971,Standard,Southeast,1736
C06972,Customer 6972,Basic,Southwest,7815
C06973,Customer 6973,Premium,West,6422
C06974,Customer 6974,Standard,Northeast,8779
C06975,Customer 6975,Basic,Midwest,4866
C06976,Customer 6976,Standard,Southwest,9126
C06977,Customer 6977,Premium,Southeast,9658
C06978,Customer 6978,Basic,West,7785
C06979,Customer 6979,Basic,Midwest,4142
C06980,Customer 6980,Premium,Northeast,4128
C06981,Customer 6981,Premium,Southeast,9446
C06982,Customer 6982,Standard,Southeast,9994
C06983,Customer 6983,Basic,Southeast,8263
C06984,Customer 6984,Standard,Southwest,3886
C06985,Customer 6985,Premium,Southwest,1771
C06986,Customer 6986,Standard,Midwest,4157
C06987,Customer 6987,Standard,Midwest,3216
C06988,Customer 6988,Premium,Northeast,5577
C06989,Customer 6989,Standard,Midwest,1777
C06990,Customer 6990,Basic,Southeast,5115
C06991,Customer 6991,Premium,Midwest,9289
C06992,Customer 6992,Standard,Northeast,7973
C06993,Customer 6993,Standard,Southeast,5270
C06994,Customer 6994,Basic,Northeast,9441
C06995,Customer 6995,Standard,Southeast,4565
C06996,Customer 6996,Standard,West,6137
C06997,Customer 6997,Standard,Southeast,4399
C06998,Customer 6998,Basic,Northeast,962
C06999,Customer 6999,Standard,Southeast,7997
C07000,Customer 7000,Standard,Southwest,1095
C07001,Customer 7001,Standard,Southeast,6438
C07002,Customer 7002,Standard,Southwest,4528
C07003,Customer 7003,Premium,Northeast,4066
C07004,Customer 7004,Standard,Southwest,8244
C07005,Customer 7005,Premium,Southwest,5583
C07006,Customer 7006,Premium,Southwest,2205
C07007,Customer 7007,Standard,Southwest,9714
C07008,Customer 7008,Standard,Southwest,4477
C07009,Customer 7009,Basic,Northeast,9107
C07010,Customer 7010,Premium,Northeast,8551
C07011,Customer 7011,Standard,West,6604
C07012,Customer 7012,Premium,Northeast,8141
C07013,Customer 7013,Premium,Southeast,1175
C07014,Customer 7014,Basic,West,1194
C07015,Customer 7015,Basic,Southeast,7610
C07016,Customer 7016,Premium,Southwest,8607
C07017,Customer 7017,Standard,Southwest,1545
C07018,Customer 7018,Premium,Southeast,7477
C07019,Customer 7019,Basic,West,565
C07020,Customer 7020,Basic,Southwest,9147
C07021,Customer 7021,Standard,Southeast,5653
C07022,Customer 7022,Basic,Northeast,1484
C07023,Customer 7023,Basic,West,2350
C07024,Customer 7024,Standard,Midwest,3788
C07025,Customer 7025,Premium,Southwest,6873
C07026,Customer 7026,Standard,Southeast,9881
C07027,Customer 7027,Standard,Southeast,4093
C07028,Customer 7028,Premium,Midwest,9171
C07029,Customer 7029,Standard,Northeast,5496
C07030,Customer 7030,Standard,Southwest,854
C07031,Customer 7031,Basic,Southeast,7417
C07032,Customer 7032,Basic,Northeast,9052
C07033,Customer 7033,Basic,Southwest,4602
C07034,Customer 7034,Basic,Southwest,6043
C07035,Customer 7035,Basic,Southeast,7586
C07036,Customer 7036,Standard,Northeast,1292
C07037,Customer 7037,Basic,West,7139
C07038,Customer 7038,Standard,Southwest,7410
C07039,Customer 7039,Premium,Southwest,970
C07040,Customer 7040,Standard,Midwest,7519
C07041,Customer 7041,Premium,Southwest,3057
C07042,Customer 7042,Standard,Midwest,7663
C07043,Customer 7043,Premium,Southeast,4249
C07044,Customer 7044,Premium,Midwest,7985
C07045,Customer 7045,Basic,West,839
C07046,Customer 7046,Premium,Northeast,7724
C07047,Customer 7047,Premium,Southeast,7805
C07048,Customer 7048,Premium,Southeast,2214
C07049,Customer 7049,Basic,Midwest,8858
C07050,Customer 7050,Basic,Northeast,5356
C07051,Customer 7051,Premium,Southwest,6198
C07052,Customer 7052,Premium,Southwest,8904
C07053,Customer 7053,Premium,West,2968
C07054,Customer 7054,Standard,Midwest,1076
C07055,Customer 7055,Premium,West,7809
C07056,Customer 7056,Basic,Southwest,1325
C07057,Customer 7057,Basic,West,629
C07058,Customer 7058,Standard,Midwest,8673
C07059,Customer 7059,Basic,Midwest,5083
C07060,Customer 7060,Premium,Midwest,6896
C07061,Customer 7061,Standard,Southeast,9739
C07062,Customer 7062,Standard,West,7701
C07063,Customer 7063,Premium,Midwest,8918
C07064,Customer 7064,Premium,Southwest,7184
C07065,Customer 7065,Standard,Southeast,7238
C07066,Customer 7066,Premium,Southwest,7872
C07067,Customer 7067,Premium,Midwest,7192
C07068,Customer 7068,Premium,West,7827
C07069,Customer 7069,Basic,Southeast,7812
C07070,Customer 7070,Basic,Midwest,3327
C07071,Customer 7071,Premium,Southeast,5111
C07072,Customer 7072,Standard,Midwest,3336
C07073,Customer 7073,Basic,Southwest,1293
C07074,Customer 7074,Basic,West,6699
C07075,Customer 7075,Premium,West,8455
C07076,Customer 7076,Basic,West,4845
C07077,Customer 7077,Basic,Southeast,8550
C07078,Customer 7078,Basic,Southwest,5657
C07079,Customer 7079,Standard,Northeast,3632
C07080,Customer 7080,Premium,Northeast,2477
C07081,Customer 7081,Premium,Northeast,6708
C07082,Customer 7082,Premium,Southeast,3246
C07083,Customer 7083,Standard,Southwest,5202
C07084,Customer 7084,Standard,Southwest,7791
C07085,Customer 7085,Standard,Southwest,1445
C07086,Customer 7086,Premium,Midwest,1469
C07087,Customer 7087,Premium,Southeast,3311
C07088,Customer 7088,Basic,Southeast,6382
C07089,Customer 7089,Premium,West,4061
C07090,Customer 7090,Premium,Southeast,5798
C07091,Customer 7091,Premium,Northeast,8966
C07092,Customer 7092,Premium,Southwest,7520
C07093,Customer 7093,Standard,Northeast,4562
C07094,Customer 7094,Basic,Northeast,9855
C07095,Customer 7095,Standard,Midwest,6668
C07096,Customer 7096,Basic,Midwest,7177
C07097,Customer 7097,Standard,West,5590
C07098,Customer 7098,Premium,Midwest,918
C07099,Customer 7099,Basic,Midwest,5581
C07100,Customer 7100,Premium,Southeast,5756
C07101,Customer 7101,Basic,West,8503
C07102,Customer 7102,Premium,Midwest,4145
C07103,Customer 7103,Premium,Midwest,9817
C07104,Customer 7104,Basic,West,8705
C07105,Customer 7105,Basic,Southeast,9936
C07106,Customer 7106,Standard,Midwest,2088
C07107,Customer 7107,Premium,Northeast,2409
C07108,Customer 7108,Standard,Northeast,5190
C07109,Customer 7109,Basic,West,5752
